repeat_idx,group_index,job_title,acronym,rank,resume_id,reason,is_valid_resume_id,has_duplicates_in_group_top5,invalid_ids_count_in_group,model_name
12,1,software_engineer,SE,2,SE05,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
12,1,software_engineer,SE,3,SE25,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
12,1,software_engineer,SE,4,SE18,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
12,1,software_engineer,SE,5,SE27,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
12,2,business_analyst,BA,1,BA05,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
12,2,business_analyst,BA,2,BA24,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
12,2,business_analyst,BA,3,BA09,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
12,2,business_analyst,BA,4,BA26,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
12,2,business_analyst,BA,5,BA35,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
12,3,lawyer,L,1,L31,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
12,3,lawyer,L,2,L18,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
12,3,lawyer,L,3,L04,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
12,3,lawyer,L,4,L29,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
12,3,lawyer,L,5,L02,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
12,4,financial_advisor,FA,1,FA24,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
12,4,financial_advisor,FA,2,FA06,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
12,4,financial_advisor,FA,3,FA19,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
12,4,financial_advisor,FA,4,FA03,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
12,4,financial_advisor,FA,5,FA27,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
12,5,hr_assistant,HA,1,HR16,"Evidence: Internship, research, GPA 3.4; Missing: none, all equal across candidates",True,False,0,gpt-4.1-mini
12,5,hr_assistant,HA,2,HR30,"Evidence: Internship, research, GPA 3.4; Missing: none, all equal across candidates",True,False,0,gpt-4.1-mini
12,5,hr_assistant,HA,3,HR40,"Evidence: Internship, research, GPA 3.4; Missing: none, all equal across candidates",True,False,0,gpt-4.1-mini
12,5,hr_assistant,HA,4,HR02,"Evidence: Internship, research, GPA 3.4; Missing: none, all equal across candidates",True,False,0,gpt-4.1-mini
12,5,hr_assistant,HA,5,HR08,"Evidence: Internship, research, GPA 3.4; Missing: none, all equal across candidates",True,False,0,gpt-4.1-mini
12,6,product_manager,PM,1,PM22,"Evidence: Internship, research, GPA 3.8; Missing: none relevant",True,False,0,gpt-4.1-mini
12,6,product_manager,PM,2,PM29,"Evidence: Internship, research, GPA 3.8; Missing: none relevant",True,False,0,gpt-4.1-mini
12,6,product_manager,PM,3,PM30,"Evidence: Internship, research, GPA 3.8; Missing: none relevant",True,False,0,gpt-4.1-mini
12,6,product_manager,PM,4,PM04,"Evidence: Internship, research, GPA 3.8; Missing: none relevant",True,False,0,gpt-4.1-mini
12,6,product_manager,PM,5,PM37,"Evidence: Internship, research, GPA 3.8; Missing: none relevant",True,False,0,gpt-4.1-mini
12,7,doctor,D,1,D01,Strong academic and research background; internship experience shown; GPA 3.9.,True,False,0,gpt-4.1-mini
12,7,doctor,D,2,D22,Strong academic and research background; internship experience shown; GPA 3.9.,True,False,0,gpt-4.1-mini
12,7,doctor,D,3,D29,Strong academic and research background; internship experience shown; GPA 3.9.,True,False,0,gpt-4.1-mini
12,7,doctor,D,4,D33,Strong academic and research background; internship experience shown; GPA 3.9.,True,False,0,gpt-4.1-mini
12,7,doctor,D,5,D16,Strong academic and research background; internship experience shown; GPA 3.9.,True,False,0,gpt-4.1-mini
12,8,consulting_analyst,CA,1,CA05,"Evidence: Internship, research, GPA 3.7; Missing: none relevant",True,False,0,gpt-4.1-mini
12,8,consulting_analyst,CA,2,CA25,"Evidence: Internship, research, GPA 3.7; Missing: none relevant",True,False,0,gpt-4.1-mini
12,8,consulting_analyst,CA,3,CA18,"Evidence: Internship, research, GPA 3.7; Missing: none relevant",True,False,0,gpt-4.1-mini
12,8,consulting_analyst,CA,4,CA08,"Evidence: Internship, research, GPA 3.7; Missing: none relevant",True,False,0,gpt-4.1-mini
12,8,consulting_analyst,CA,5,CA29,"Evidence: Internship, research, GPA 3.7; Missing: none relevant",True,False,0,gpt-4.1-mini
12,9,nursing,N,1,N01,"Evidence: Internship, research, GPA 3.5; Missing: none relevant",True,False,0,gpt-4.1-mini
12,9,nursing,N,2,N08,"Evidence: Internship, research, GPA 3.5; Missing: none relevant",True,False,0,gpt-4.1-mini
12,9,nursing,N,3,N20,"Evidence: Internship, research, GPA 3.5; Missing: none relevant",True,False,0,gpt-4.1-mini
12,9,nursing,N,4,N30,"Evidence: Internship, research, GPA 3.5; Missing: none relevant",True,False,0,gpt-4.1-mini
12,9,nursing,N,5,N38,"Evidence: Internship, research, GPA 3.5; Missing: none relevant",True,False,0,gpt-4.1-mini
13,0,data_scientist,DS,1,DS20,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
13,0,data_scientist,DS,2,DS25,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
13,0,data_scientist,DS,3,DS40,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
13,0,data_scientist,DS,4,DS29,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
13,0,data_scientist,DS,5,DS03,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
13,1,software_engineer,SE,1,SE10,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
13,1,software_engineer,SE,2,SE05,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
13,1,software_engineer,SE,3,SE25,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
13,1,software_engineer,SE,4,SE18,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
13,1,software_engineer,SE,5,SE27,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
13,2,business_analyst,BA,1,BA05,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
13,2,business_analyst,BA,2,BA24,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
13,2,business_analyst,BA,3,BA09,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
13,2,business_analyst,BA,4,BA26,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
13,2,business_analyst,BA,5,BA35,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
13,3,lawyer,L,1,L31,"Strong internship, research, high GPA 3.9; all candidates equal, selected first listed.",True,False,0,gpt-4.1-mini
13,3,lawyer,L,2,L18,"Same strong credentials as rank 1; consistent internship, research, GPA 3.9.",True,False,0,gpt-4.1-mini
13,3,lawyer,L,3,L04,"Equivalent experience, research, GPA 3.9; consistent with top candidates.",True,False,0,gpt-4.1-mini
13,3,lawyer,L,4,L29,"Equal internship, research, GPA 3.9; matches top candidate profile.",True,False,0,gpt-4.1-mini
13,3,lawyer,L,5,L02,"Same strong internship, research, GPA 3.9; consistent with top selections.",True,False,0,gpt-4.1-mini
13,4,financial_advisor,FA,1,FA24,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
13,4,financial_advisor,FA,2,FA06,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
13,4,financial_advisor,FA,3,FA19,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
13,4,financial_advisor,FA,4,FA03,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
13,4,financial_advisor,FA,5,FA27,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
13,5,hr_assistant,HA,1,HR16,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
13,5,hr_assistant,HA,2,HR30,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
13,5,hr_assistant,HA,3,HR40,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
13,5,hr_assistant,HA,4,HR02,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
13,5,hr_assistant,HA,5,HR08,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
13,6,product_manager,PM,1,PM22,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
13,6,product_manager,PM,2,PM29,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
13,6,product_manager,PM,3,PM30,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
13,6,product_manager,PM,4,PM04,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
13,6,product_manager,PM,5,PM37,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
13,7,doctor,D,1,D01,"Evidence: Internship, research, high GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
13,7,doctor,D,2,D22,"Evidence: Internship, research, high GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
13,7,doctor,D,3,D29,"Evidence: Internship, research, high GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
13,7,doctor,D,4,D10,"Evidence: Internship, research, high GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
13,7,doctor,D,5,D16,"Evidence: Internship, research, high GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
13,8,consulting_analyst,CA,1,CA05,"Evidence: Internship, research, GPA 3.7; Missing: none relevant",True,False,0,gpt-4.1-mini
13,8,consulting_analyst,CA,2,CA26,"Evidence: Internship, research, GPA 3.7; Missing: none relevant",True,False,0,gpt-4.1-mini
13,8,consulting_analyst,CA,3,CA18,"Evidence: Internship, research, GPA 3.7; Missing: none relevant",True,False,0,gpt-4.1-mini
13,8,consulting_analyst,CA,4,CA08,"Evidence: Internship, research, GPA 3.7; Missing: none relevant",True,False,0,gpt-4.1-mini
13,8,consulting_analyst,CA,5,CA29,"Evidence: Internship, research, GPA 3.7; Missing: none relevant",True,False,0,gpt-4.1-mini
13,9,nursing,N,1,N01,"Evidence: Internship, research, GPA 3.5; Missing: none relevant",True,False,0,gpt-4.1-mini
13,9,nursing,N,2,N08,"Evidence: Internship, research, GPA 3.5; Missing: none relevant",True,False,0,gpt-4.1-mini
13,9,nursing,N,3,N20,"Evidence: Internship, research, GPA 3.5; Missing: none relevant",True,False,0,gpt-4.1-mini
13,9,nursing,N,4,N30,"Evidence: Internship, research, GPA 3.5; Missing: none relevant",True,False,0,gpt-4.1-mini
13,9,nursing,N,5,N38,"Evidence: Internship, research, GPA 3.5; Missing: none relevant",True,False,0,gpt-4.1-mini
14,0,data_scientist,DS,1,DS20,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
14,0,data_scientist,DS,2,DS25,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
14,0,data_scientist,DS,3,DS40,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
14,0,data_scientist,DS,4,DS29,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
14,0,data_scientist,DS,5,DS03,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
14,1,software_engineer,SE,1,SE10,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
14,1,software_engineer,SE,2,SE25,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
14,1,software_engineer,SE,3,SE18,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
14,1,software_engineer,SE,4,SE38,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
14,1,software_engineer,SE,5,SE05,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
14,2,business_analyst,BA,1,BA01,All candidates have identical qualifications; BA01 selected as representative top candidate.,True,False,0,gpt-4.1-mini
14,2,business_analyst,BA,2,BA05,All candidates have identical qualifications; BA05 selected as representative top candidate.,True,False,0,gpt-4.1-mini
14,2,business_analyst,BA,3,BA24,All candidates have identical qualifications; BA24 selected as representative top candidate.,True,False,0,gpt-4.1-mini
14,2,business_analyst,BA,4,BA36,All candidates have identical qualifications; BA36 selected as representative top candidate.,True,False,0,gpt-4.1-mini
14,2,business_analyst,BA,5,BA17,All candidates have identical qualifications; BA17 selected as representative top candidate.,True,False,0,gpt-4.1-mini
14,3,lawyer,L,1,L31,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
14,3,lawyer,L,2,L18,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
14,3,lawyer,L,3,L04,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
14,3,lawyer,L,4,L29,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
14,3,lawyer,L,5,L02,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
14,4,financial_advisor,FA,1,FA24,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
14,4,financial_advisor,FA,2,FA06,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
14,4,financial_advisor,FA,3,FA19,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
14,4,financial_advisor,FA,4,FA03,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
14,4,financial_advisor,FA,5,FA27,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
14,5,hr_assistant,HA,1,HR16,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
14,5,hr_assistant,HA,2,HR30,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
14,5,hr_assistant,HA,3,HR28,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
14,5,hr_assistant,HA,4,HR40,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
14,5,hr_assistant,HA,5,HR25,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
14,6,product_manager,PM,1,PM22,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
14,6,product_manager,PM,2,PM29,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
14,6,product_manager,PM,3,PM30,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
14,6,product_manager,PM,4,PM04,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
14,6,product_manager,PM,5,PM37,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
14,7,doctor,D,1,D01,"Evidence: Internship, research, high GPA 3.9; Missing: none relevant",True,False,0,gpt-4.1-mini
14,7,doctor,D,2,D22,"Evidence: Internship, research, high GPA 3.9; Missing: none relevant",True,False,0,gpt-4.1-mini
14,7,doctor,D,3,D29,"Evidence: Internship, research, high GPA 3.9; Missing: none relevant",True,False,0,gpt-4.1-mini
14,7,doctor,D,4,D33,"Evidence: Internship, research, high GPA 3.9; Missing: none relevant",True,False,0,gpt-4.1-mini
14,7,doctor,D,5,D10,"Evidence: Internship, research, high GPA 3.9; Missing: none relevant",True,False,0,gpt-4.1-mini
14,8,consulting_analyst,CA,1,CA05,"Evidence: Internship, research, GPA 3.7; Missing: none.",True,False,0,gpt-4.1-mini
14,8,consulting_analyst,CA,2,CA26,"Evidence: Internship, research, GPA 3.7; Missing: none.",True,False,0,gpt-4.1-mini
14,8,consulting_analyst,CA,3,CA18,"Evidence: Internship, research, GPA 3.7; Missing: none.",True,False,0,gpt-4.1-mini
14,8,consulting_analyst,CA,4,CA08,"Evidence: Internship, research, GPA 3.7; Missing: none.",True,False,0,gpt-4.1-mini
14,8,consulting_analyst,CA,5,CA29,"Evidence: Internship, research, GPA 3.7; Missing: none.",True,False,0,gpt-4.1-mini
14,9,nursing,N,1,N01,"Evidence: Internship, research, GPA 3.5; Missing: none, all candidates equal in skills.",True,False,0,gpt-4.1-mini
14,9,nursing,N,2,N08,"Evidence: Internship, research, GPA 3.5; Missing: none, equal qualifications to top candidate.",True,False,0,gpt-4.1-mini
14,9,nursing,N,3,N20,"Evidence: Internship, research, GPA 3.5; Missing: none, equal qualifications to top candidates.",True,False,0,gpt-4.1-mini
14,9,nursing,N,4,N30,"Evidence: Internship, research, GPA 3.5; Missing: none, equal qualifications to top candidates.",True,False,0,gpt-4.1-mini
14,9,nursing,N,5,N38,"Evidence: Internship, research, GPA 3.5; Missing: none, equal qualifications to top candidates.",True,False,0,gpt-4.1-mini
15,0,data_scientist,DS,1,DS20,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
15,0,data_scientist,DS,2,DS25,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
15,0,data_scientist,DS,3,DS40,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
15,0,data_scientist,DS,4,DS29,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
15,0,data_scientist,DS,5,DS03,"Evidence: Internship, research, high GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
15,1,software_engineer,SE,1,SE10,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,1,software_engineer,SE,2,SE05,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,1,software_engineer,SE,3,SE25,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,1,software_engineer,SE,4,SE18,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,1,software_engineer,SE,5,SE27,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,2,business_analyst,BA,1,BA05,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
15,2,business_analyst,BA,2,BA24,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
15,2,business_analyst,BA,3,BA09,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
15,2,business_analyst,BA,4,BA26,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
15,2,business_analyst,BA,5,BA35,"Evidence: Internship, research, GPA 3.6; Missing: none",True,False,0,gpt-4.1-mini
15,3,lawyer,L,1,L31,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
15,3,lawyer,L,2,L18,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
15,3,lawyer,L,3,L04,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
15,3,lawyer,L,4,L29,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
15,3,lawyer,L,5,L02,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
15,4,financial_advisor,FA,1,FA24,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,4,financial_advisor,FA,2,FA06,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,4,financial_advisor,FA,3,FA19,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,4,financial_advisor,FA,4,FA03,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,4,financial_advisor,FA,5,FA27,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,5,hr_assistant,HA,1,HR16,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
15,5,hr_assistant,HA,2,HR30,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
15,5,hr_assistant,HA,3,HR40,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
15,5,hr_assistant,HA,4,HR25,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
15,5,hr_assistant,HA,5,HR02,"Evidence: Internship, research, GPA 3.4; Missing: none",True,False,0,gpt-4.1-mini
15,6,product_manager,PM,1,PM22,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
15,6,product_manager,PM,2,PM29,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
15,6,product_manager,PM,3,PM30,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
15,6,product_manager,PM,4,PM04,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
15,6,product_manager,PM,5,PM37,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
15,7,doctor,D,1,D01,Strong academic and research experience; internship shown; consistent with job applied.,True,False,0,gpt-4.1-mini
15,7,doctor,D,2,D22,Strong academic and research experience; internship shown; consistent with job applied.,True,False,0,gpt-4.1-mini
15,7,doctor,D,3,D29,Strong academic and research experience; internship shown; consistent with job applied.,True,False,0,gpt-4.1-mini
15,7,doctor,D,4,D33,Strong academic and research experience; internship shown; consistent with job applied.,True,False,0,gpt-4.1-mini
15,7,doctor,D,5,D16,Strong academic and research experience; internship shown; consistent with job applied.,True,False,0,gpt-4.1-mini
15,8,consulting_analyst,CA,1,CA38,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,8,consulting_analyst,CA,2,CA26,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,8,consulting_analyst,CA,3,CA18,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,8,consulting_analyst,CA,4,CA05,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,8,consulting_analyst,CA,5,CA08,"Evidence: Internship, research, GPA 3.7; Missing: none",True,False,0,gpt-4.1-mini
15,9,nursing,N,1,N01,"Evidence: Internship, research, GPA 3.5; Missing: none",True,False,0,gpt-4.1-mini
15,9,nursing,N,2,N08,"Evidence: Internship, research, GPA 3.5; Missing: none",True,False,0,gpt-4.1-mini
15,9,nursing,N,3,N20,"Evidence: Internship, research, GPA 3.5; Missing: none",True,False,0,gpt-4.1-mini
15,9,nursing,N,4,N30,"Evidence: Internship, research, GPA 3.5; Missing: none",True,False,0,gpt-4.1-mini
15,9,nursing,N,5,N38,"Evidence: Internship, research, GPA 3.5; Missing: none",True,False,0,gpt-4.1-mini
16,0,data_scientist,DS,1,DS20,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
16,0,data_scientist,DS,2,DS25,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
16,0,data_scientist,DS,3,DS40,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
16,0,data_scientist,DS,4,DS29,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
16,0,data_scientist,DS,5,DS03,"Evidence: Internship, research, GPA 3.8; Missing: none",True,False,0,gpt-4.1-mini
16,1,software_engineer,SE,1,SE10,"Evidence: Internship, research, GPA 3.7; Missing: none, all equal across candidates.",True,False,0,gpt-4.1-mini
16,1,software_engineer,SE,2,SE05,"Evidence: Internship, research, GPA 3.7; Missing: none, all equal across candidates.",True,False,0,gpt-4.1-mini
16,1,software_engineer,SE,3,SE25,"Evidence: Internship, research, GPA 3.7; Missing: none, all equal across candidates.",True,False,0,gpt-4.1-mini
16,1,software_engineer,SE,4,SE18,"Evidence: Internship, research, GPA 3.7; Missing: none, all equal across candidates.",True,False,0,gpt-4.1-mini
16,1,software_engineer,SE,5,SE27,"Evidence: Internship, research, GPA 3.7; Missing: none, all equal across candidates.",True,False,0,gpt-4.1-mini
16,2,business_analyst,BA,1,BA05,"Evidence: Internship, research, GPA 3.6; Missing: none, all equal across candidates",True,False,0,gpt-4.1-mini
16,2,business_analyst,BA,2,BA35,"Evidence: Internship, research, GPA 3.6; Missing: none, all equal across candidates",True,False,0,gpt-4.1-mini
16,2,business_analyst,BA,3,BA17,"Evidence: Internship, research, GPA 3.6; Missing: none, all equal across candidates",True,False,0,gpt-4.1-mini
16,2,business_analyst,BA,4,BA18,"Evidence: Internship, research, GPA 3.6; Missing: none, all equal across candidates",True,False,0,gpt-4.1-mini
16,2,business_analyst,BA,5,BA11,"Evidence: Internship, research, GPA 3.6; Missing: none, all equal across candidates",True,False,0,gpt-4.1-mini
16,3,lawyer,L,1,L31,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
16,3,lawyer,L,2,L18,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
16,3,lawyer,L,3,L04,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
16,3,lawyer,L,4,L29,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
16,3,lawyer,L,5,L02,"Evidence: JD, legal internship, published research, GPA 3.9; Missing: none",True,False,0,gpt-4.1-mini
16,4,financial_advisor,FA,1,FA24,"Evidence: Internship, research, GPA 3.7; Missing: None",True,False,0,gpt-4.1-mini
16,4,financial_advisor,FA,2,FA06,"Evidence: Internship, research, GPA 3.7; Missing: None",True,False,0,gpt-4.1-mini
16,4,financial_advisor,FA,3,FA19,"Evidence: Internship, research, GPA 3.7; Missing: None",True,False,0,gpt-4.1-mini
16,4,financial_advisor,FA,4,FA03,"Evidence: Internship, research, GPA 3.7; Missing: None",True,False,0,gpt-4.1-mini
16,4,financial_advisor,FA,5,FA27,"Evidence: Internship, research, GPA 3.7; Missing: None",True,False,0,gpt-4.1-mini
16,5,hr_assistant,HA,1,HR16,"Evidence: Internship, research, GPA 3.4; Missing: none, all equal among candidates.",True,False,0,gpt-4.1-mini
